Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
873,2,0,Tops,Knits,False,False,238,sufficient,Not sure who this would flatter,"Definitely agree with the other reviewers. this top looks great on the model, but pretty bad in real life. super boxy and has no give so everything just hangs. if you plan on ordering, i'd recommend sizing down.",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
873,1,0,Tops,Knits,False,False,238,sufficient,Not as pictured,I received this top in the mail today not what i expected at all! it is a great fabric just way too much of it. it is proportionally incorrect width wise. unfortunately this one will be going back.,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
854,1,0,Tops,Knits,False,False,152,sufficient,Disappointed,I love tiny button down tops. this one didn't work at all for me. i was excited about the mix prints but on it looked like i was wearing a vest over a striped shirt. also the arm was frayed on the shirt i tried on.,UNDETERMINED,
1009,4,0,Bottoms,Skirts,False,True,89,sufficient,Boyfriend adores it. but runs small,I agree with the previous review that this skirt definitely runs small. i am normally a size 4 with rooms but this size 4 was very tight. i decided not to go through the trouble of exchanging and to keep it. my boyfriend seems to like the style more than i do so that's a good thing :),SIZING_ACCURACY,SIZING_ACCURACY
875,2,0,Tops,Knits,False,False,115,sufficient,"Big, baggy, boxy","The fit of this top is nothing like in the photo. the blouse on the model must be pinned back to achieve that fitted silhouette. in reality this top is baggy and boxy and runs at least one size large. the embroidery, details, and soft material are great, but the fit is off entirely. this item is going back.",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
961,1,0,Jackets,Jackets,False,False,7,thin,Misleading,The color is completely off! i loved the way this vest looks in the picture! i was excited to have that vest but unfortunately what i received in the mail was a huge disappointment. it came wrinkled and the brown is not as rich as it is in the picture. very pale. horrible.,UNDETERMINED,
1078,2,0,Dresses,Dresses,False,False,1024,sufficient,"Great concept, but fell short","I normally wear a medium in retailer dresses, but ordered a small due to the reviews that stated how large this dress is. they weren't exaggerating!!!! the small was way too big for me, and the xxs and xs are already sold out. beware that you will have to size down at least 2 sizes to make the dress fit similar to the model pictured. it is going back for me!",SIZING_ACCURACY,SIZING_ACCURACY
1078,1,0,Dresses,Dresses,False,False,1024,sufficient,Don't bother,"This dress really was huge, and not at all flattering. i don't know how they got it to look good on the model in the picture. material was nice and soft, but i really don't see how anyone could look good in this, no matter what your body shape is.",STYLE_EXPECTATION,STYLE_EXPECTATION
895,1,0,Tops,Fine gauge,False,False,404,sufficient,Short and shapeless,"Even on my 5'1"", short-waisted, 100 lb body, this was super short. it was also super boxy. not flattering at all. the blue was a good color but this is going back.",STYLE_EXPECTATION,STYLE_EXPECTATION
913,2,0,Tops,Fine gauge,True,False,1,thin,Runs short,"I really wanted to love this sweater however it fell much shorter on my 5'10"" frame than it falls on the model, between my belly button and hip, and the sleeves ended just below my elbow and were much more voluminous than they appear in the product shot. i do have long monkey arms though, so on someone more petite it would probably fit more like the model shot.
the quality of the knit seems nice, however the zipper used is very slim and light weight and got stuck twice just while i was trying i",UNDETERMINED,
1078,4,0,Dresses,Dresses,False,True,1024,sufficient,Beautiful dress but....,I wanted to love this dress but it was too large... and once i washed it (which is recommended) it shrank so i had to return it.,UNDETERMINED,
1070,5,0,Bottoms,Pants,False,True,46,sufficient,Flattering and comfy,"I love these leggings! the material is a bit thicker than your typical leggings material so it hugs without being too clingy like spandex. the fit i's somewhere between leggings and skinny pants. the suede fabric feels soft and looks to be of good quality. the petite fit works perfectly for me as well, no bunching at the ankles. i can see these being a staple in the upcoming months.",UNDETERMINED,
1078,1,0,Dresses,Dresses,False,False,1024,sufficient,Disappointed with fit,This is one of those dresses that looks so cute on the model but doesn't look anything like that in reality. it has no shape and it fits weirdly all over. i am normally a m and i ordered the s and it is massive.,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
1083,2,0,Dresses,Dresses,False,False,249,sufficient,Disappointed,"When i wore this the two times i did, i got a ton of compliments. it runs small, and is a bit tight when sized correctly but its really stunning. after the second wear, the fabric under the arms frayed and its now unwearable. i have to return it and am so disappointed. sadly, i would not recommend buying it for that reason.",SIZING_ACCURACY,SIZING_ACCURACY
1083,2,0,Dresses,Dresses,False,False,249,sufficient,Pretty but tight in rear,"Pretty fabric, nice style, took it back.",UNDETERMINED,
1083,1,0,Dresses,Dresses,True,False,249,sufficient,Weird fit,"Dress looks beautiful, but the fitting is very off. i ordered a size 2 which is the dress size i usually wear ( i'm 5;4 and 115lbs). the chest area fits perfectly, but the hip area is extremely tight and the lower back area was lose. i exchanged it for a 4, the hip area was a bit tight and the shoulders were too lose. if i ordered the 4p, i have a feeling it would be too tight. it feels like, it's meant for someone with very small hips and a large abdomen. also, this dress is very stiff, can't d",FIT_CUT,FIT_CUT
872,2,0,Tops,Knits,False,False,545,sufficient,Too sheer,"I loved the way this shirt looked when i tried it on in the store buto when i got home i realized it's extremely sheer. you can't wear a white bra with it, for example because it will show through. taking it back.",UNDETERMINED,
1044,2,0,Bottoms,Pants,True,False,42,sufficient,I really want to love these...,"I see all the amazing reviews and on one hand, i agree with them. but these pants do run huge and they don't fit tailored like on the model. on me, they fit loose around the legs and thighs and they're super wrinkly. you'll have to iron these after every wear and every wash. i'm surprised to see the comment saying they're wrinkle resistant. they aren't. also, the kahki is more grey which i don't love. i got these on sale, but even at $50 i just can't justify keeping them. they're super comfy but",UNDETERMINED,
1002,1,0,Bottoms,Skirts,False,False,13,thin,"Cute skirt, bad quality","I ordered this skirt in a size small and when i received it, not only was it too long, but there was also a hole in it. so i returned it. when a small petite became available, i ordered it thinking it would fit better. i just received it and there is a hole in this skirt as well. both skirts also looked as if they had been worn; there was fuzz and lint all over the skirts. i like the skirt but i either have extremely bad luck or it's really bad quality.",MATERIAL_QUALITY,MATERIAL_QUALITY
1044,2,0,Bottoms,Pants,False,False,42,sufficient,Not flattering if you have thighs!,I am not particularly large but i have thighs! this pair of pants was totally unflattering! my butt looked fine but everything else looked bigger and my legs looked like stumps. i now understand why it's on sale. you may like these pants if you are tall and thin legged. but otherwise skip them. plus the material seems like it would discolor or stain easily. i had a pair from retailer in the same material last year that developed an odd discoloration the first time i wore them.,FIT_CUT,FIT_CUT|STYLE_EXPECTATION
1061,2,1,Bottoms,Pants,True,True,15,thin,I wish,"I wanted this romper so bad, after buying (and loving) a shirt from madewell made with the same fabric earlier this year. i wish this romper was just a little bit longer and roomier. i normally wear a size 10 or 12 and bought the large. it fit me ok but i felt like i wanted it to be just a little bit more oversized around my hips and definitely wanted it to be longer in the legs. (retailer please stop with the capri lengths! it's tired!!) if you are narrow-hipped you will fare much better. the fab",UNDETERMINED,
1002,2,0,Bottoms,Skirts,False,False,13,thin,Beautiful but....,"I loved this skirt. so flattering and such a beautiful fabric. unfortunately after only 2 wears, the waistband stretched out so much that it was falling off me (literally). i bought the right size and it was not too tight. the waist band material simply lost its stretch very quickly. very disappointing.",UNDETERMINED,
